0.0 0.02 0.8
60.0 0.01 0.71
120.0 0.02 1.11
180.0 0.01 1.19
240.0 0.01 1.25
300.0 0.02 1.24
360.0 0.02 1.61
420.0 0.01 1.48
480.0 0.01 1.48
540.0 0.01 1.67
600.0 0.02 1.48
660.0 0.01 1.43
720.0 0.02 1.61
780.0 0.01 1.78
840.0 0.01 2.15
900.0 0.01 1.99
960.0 0.02 1.79
1020.0 0.01 2.0
1080.0 0.02 1.96
1140.0 0.01 2.32
1200.0 0.01 2.27
1260.0 0.01 2.33
1320.0 0.01 2.62
1380.0 0.01 2.47
1440.0 0.01 2.56
1500.0 0.01 2.73
1560.0 0.0 2.53
1620.0 0.01 1.94
1680.0 0.0 2.91
1740.0 0.0 2.97
1800.0 0.0 3.03
1860.0 0.0 3.18
1920.0 0.0 3.1
1980.0 -0.01 3.4
2040.0 -0.01 3.15
2100.0 -0.01 3.37
2160.0 -0.01 3.33
2220.0 -0.02 3.54
2280.0 -0.02 3.57
2340.0 -0.02 3.4
2400.0 -0.03 3.39
2460.0 -0.03 3.92
2520.0 -0.03 3.89
2580.0 -0.04 3.98
2640.0 -0.04 3.93
2700.0 -0.04 4.01
2760.0 -0.05 3.92
2820.0 -0.04 3.99
2880.0 -0.05 4.04
2940.0 -0.05 4.28
3000.0 -0.05 4.26
3060.0 -0.06 4.35
3120.0 -0.06 4.32
3180.0 -0.06 4.59
3240.0 -0.07 4.4
3300.0 -0.07 4.67
3360.0 -0.07 4.99
3420.0 -0.07 5.0
3480.0 -0.08 4.71
3540.0 -0.08 5.05
3600.0 -0.09 5.05
3660.0 -0.09 5.18
3720.0 -0.1 5.02
3780.0 -0.11 5.11
3840.0 -0.11 5.18
3900.0 -0.11 5.48
3960.0 -0.13 5.11
4020.0 -0.14 5.41
4080.0 -0.15 5.42
4140.0 -0.17 5.47
4200.0 -0.18 5.38
4260.0 -0.19 5.42
4320.0 -0.21 5.53
4380.0 -0.22 5.47
4440.0 -0.24 5.8
4500.0 -0.26 6.04
4560.0 -0.28 5.93
4620.0 -0.29 5.74
4680.0 -0.31 5.87
4740.0 -0.33 6.04
4800.0 -0.34 6.13
4860.0 -0.34 6.07
4920.0 -0.35 6.19
4980.0 -0.36 6.16
5040.0 -0.37 6.45
5100.0 -0.37 6.55
5160.0 -0.37 6.24
5220.0 -0.37 6.52
5280.0 -0.37 6.51
5340.0 -0.37 6.69
5400.0 -0.37 6.48
5460.0 -0.37 7.03
5520.0 -0.37 6.48
5580.0 -0.37 6.96
5640.0 -0.36 6.67
5700.0 -0.36 7.21
5760.0 -0.36 7.32
5820.0 -0.36 7.09
5880.0 -0.36 7.08
5940.0 -0.36 7.11
6000.0 -0.36 7.58
6060.0 -0.36 7.41
6120.0 -0.37 7.32
6180.0 -0.37 7.32
6240.0 -0.37 7.4
6300.0 -0.38 7.83
6360.0 -0.38 7.61
6420.0 -0.39 7.59
6480.0 -0.41 7.71
6540.0 -0.42 7.86
6600.0 -0.43 7.59
6660.0 -0.44 7.56
6720.0 -0.46 7.95
6780.0 -0.47 7.59
6840.0 -0.5 7.82
6900.0 -0.52 8.34
6960.0 -0.55 8.07
7020.0 -0.57 8.12
7080.0 -0.61 7.89
7140.0 -0.63 8.39
7200.0 -0.67 8.36
7260.0 -0.7 8.31
7320.0 -0.74 8.46
7380.0 -0.78 8.04
7440.0 -0.82 8.51
7500.0 -0.85 8.36
7560.0 -0.89 8.57
7620.0 -0.91 8.49
7680.0 -0.94 8.54
7740.0 -0.97 8.31
7800.0 -0.98 8.71
7860.0 -0.99 8.68
7920.0 -1.01 8.66
7980.0 -1.01 8.81
8040.0 -1.02 8.74
8100.0 -1.02 8.8
8160.0 -1.02 8.98
8220.0 -1.01 9.17
8280.0 -1.0 9.1
8340.0 -0.99 9.08
8400.0 -0.98 9.31
8460.0 -0.96 9.23
8520.0 -0.95 9.31
8580.0 -0.93 9.23
8640.0 -0.92 9.46
8700.0 -0.91 9.37
8760.0 -0.89 9.44
8820.0 -0.88 9.58
8880.0 -0.86 9.71
8940.0 -0.85 9.64
9000.0 -0.84 9.67
9060.0 -0.83 9.64
9120.0 -0.82 9.22
9180.0 -0.81 9.88
9240.0 -0.8 9.97
9300.0 -0.8 10.02
9360.0 -0.8 9.91
9420.0 -0.8 9.91
9480.0 -0.79 10.03
9540.0 -0.8 10.02
9600.0 -0.8 10.17
9660.0 -0.81 10.15
9720.0 -0.82 10.3
9780.0 -0.83 10.15
9840.0 -0.84 10.18
9900.0 -0.85 10.32
9960.0 -0.88 10.05
10020.0 -0.9 10.29
10080.0 -0.92 10.63
10140.0 -0.94 10.6
10200.0 -0.97 10.53
10260.0 -1.01 10.44
10320.0 -1.04 10.57
10380.0 -1.08 10.5
10440.0 -1.12 10.8
10500.0 -1.17 10.54
10560.0 -1.21 10.8
10620.0 -1.26 10.92
10680.0 -1.31 10.93
10740.0 -1.36 10.84
10800.0 -1.42 11.18
10860.0 -1.48 11.34
10920.0 -1.53 10.95
10980.0 -1.59 11.19
11040.0 -1.65 11.15
11100.0 -1.69 10.99
11160.0 -1.74 10.77
11220.0 -1.79 11.42
11280.0 -1.83 11.22
11340.0 -1.87 11.36
11400.0 -1.89 11.19
11460.0 -1.91 11.12
11520.0 -1.94 11.16
11580.0 -1.95 11.39
11640.0 -1.96 11.43
11700.0 -1.96 11.63
11760.0 -1.96 11.63
11820.0 -1.95 11.49
11880.0 -1.94 11.63
11940.0 -1.93 11.55
12000.0 -1.9 11.94
12060.0 -1.89 11.69
12120.0 -1.86 11.54
12180.0 -1.83 11.66
12240.0 -1.81 12.11
12300.0 -1.78 11.94
12360.0 -1.74 11.72
12420.0 -1.71 11.94
12480.0 -1.68 12.05
12540.0 -1.65 12.05
12600.0 -1.61 12.18
12660.0 -1.59 12.12
12720.0 -1.55 12.06
12780.0 -1.52 12.2
12840.0 -1.49 12.43
12900.0 -1.47 12.49
12960.0 -1.45 12.03
13020.0 -1.42 12.28
13080.0 -1.4 12.4
13140.0 -1.38 12.52
13200.0 -1.36 12.53
13260.0 -1.36 12.76
13320.0 -1.35 12.68
13380.0 -1.34 12.59
13440.0 -1.33 12.65
13500.0 -1.32 12.65
13560.0 -1.32 12.82
13620.0 -1.32 12.83
13680.0 -1.33 12.61
13740.0 -1.34 13.04
13800.0 -1.35 12.56
13860.0 -1.36 12.91
13920.0 -1.37 12.92
13980.0 -1.39 13.18
14040.0 -1.41 13.03
14100.0 -1.44 13.01
14160.0 -1.47 13.18
14220.0 -1.49 13.13
14280.0 -1.53 13.24
14340.0 -1.56 13.28
14400.0 -1.6 12.95
14460.0 -1.65 12.95
14520.0 -1.7 13.16
14580.0 -1.74 13.21
14640.0 -1.79 13.27
14700.0 -1.84 13.56
14760.0 -1.9 13.18
14820.0 -1.96 13.37
14880.0 -2.03 13.37
14940.0 -2.09 13.4
15000.0 -2.16 13.5
15060.0 -2.23 13.43
15120.0 -2.3 13.43
15180.0 -2.37 13.54
15240.0 -2.45 14.11
15300.0 -2.52 13.75
15360.0 -2.59 13.89
15420.0 -2.67 13.8
15480.0 -2.73 13.86
15540.0 -2.8 13.87
15600.0 -2.86 13.62
15660.0 -2.92 14.07
15720.0 -2.98 13.96
15780.0 -3.03 13.75
15840.0 -3.08 14.34
15900.0 -3.12 13.92
15960.0 -3.15 13.78
16020.0 -3.18 14.2
16080.0 -3.21 14.14
16140.0 -3.23 14.19
16200.0 -3.23 14.38
16260.0 -3.24 14.1
16320.0 -3.24 14.32
16380.0 -3.24 14.17
16440.0 -3.23 14.25
16500.0 -3.22 14.25
16560.0 -3.2 14.37
16620.0 -3.18 14.32
16680.0 -3.15 14.22
16740.0 -3.12 14.32
16800.0 -3.09 14.34
16860.0 -3.05 14.43
16920.0 -3.01 14.55
16980.0 -2.96 14.9
17040.0 -2.92 14.44
17100.0 -2.88 14.79
17160.0 -2.84 14.64
17220.0 -2.79 14.58
17280.0 -2.74 14.88
17340.0 -2.7 14.99
17400.0 -2.65 14.88
17460.0 -2.61 14.61
17520.0 -2.56 14.79
17580.0 -2.51 14.81
17640.0 -2.47 14.99
17700.0 -2.43 14.97
17760.0 -2.39 14.65
17820.0 -2.35 15.09
17880.0 -2.31 15.05
17940.0 -2.28 14.94
18000.0 -2.25 15.47
18060.0 -2.22 15.14
18120.0 -2.19 14.9
18180.0 -2.16 14.7
18240.0 -2.14 15.18
18300.0 -2.12 15.17
18360.0 -2.09 15.3
18420.0 -2.07 15.3
18480.0 -2.07 15.08
18540.0 -2.05 15.17
18600.0 -2.04 15.72
18660.0 -2.04 15.21
18720.0 -2.03 15.23
18780.0 -2.03 15.42
18840.0 -2.03 15.26
18900.0 -2.04 15.47
18960.0 -2.05 15.3
19020.0 -2.06 15.89
19080.0 -2.07 15.66
19140.0 -2.08 15.59
19200.0 -2.1 15.8
19260.0 -2.13 15.5
19320.0 -2.15 15.54
19380.0 -2.18 15.75
19440.0 -2.2 15.77
19500.0 -2.24 15.71
19560.0 -2.27 15.89
19620.0 -2.3 16.03
19680.0 -2.33 15.77
19740.0 -2.39 15.83
19800.0 -2.43 15.98
19860.0 -2.48 15.74
19920.0 -2.53 15.86
19980.0 -2.59 15.97
20040.0 -2.65 15.87
20100.0 -2.71 15.83
20160.0 -2.76 16.09
20220.0 -2.83 15.86
20280.0 -2.9 15.98
20340.0 -2.97 15.91
20400.0 -3.04 16.1
20460.0 -3.12 16.39
20520.0 -3.19 16.04
20580.0 -3.27 16.18
20640.0 -3.35 16.27
20700.0 -3.43 16.18
20760.0 -3.51 16.39
20820.0 -3.6 16.28
20880.0 -3.68 16.42
20940.0 -3.76 16.21
21000.0 -3.84 16.18
21060.0 -3.93 16.31
21120.0 -4.01 16.57
21180.0 -4.09 16.49
21240.0 -4.16 16.67
21300.0 -4.24 16.55
21360.0 -4.31 16.36
21420.0 -4.39 16.46
21480.0 -4.46 16.66
21540.0 -4.52 16.48
21600.0 -4.58 16.94
21660.0 -4.65 16.81
21720.0 -4.7 16.84
21780.0 -4.76 16.72
21840.0 -4.81 16.66
21900.0 -4.85 16.81
21960.0 -4.89 16.55
22020.0 -4.93 16.93
22080.0 -4.96 16.6
22140.0 -4.99 16.63
22200.0 -5.02 16.93
22260.0 -5.03 16.93
22320.0 -5.05 16.72
22380.0 -5.05 16.96
22440.0 -5.07 16.96
22500.0 -5.06 17.03
22560.0 -5.06 16.64
22620.0 -5.05 17.16
22680.0 -5.05 17.19
22740.0 -5.03 16.85
22800.0 -5.02 17.13
22860.0 -5.0 17.2
22920.0 -4.98 17.03
22980.0 -4.96 17.05
23040.0 -4.92 17.22
23100.0 -4.9 17.09
23160.0 -4.87 16.94
23220.0 -4.84 17.14
23280.0 -4.8 17.09
23340.0 -4.77 17.26
23400.0 -4.73 16.84
23460.0 -4.69 17.35
23520.0 -4.7 17.25
23580.0 -4.96 17.44
23640.0 -5.66 17.28
23700.0 -6.93 17.37
23760.0 -8.82 17.16
23820.0 -9.89 17.44
23880.0 -9.89 17.4
23940.0 -9.89 17.41
24000.0 -9.89 17.47
24060.0 -9.89 17.61
24120.0 -9.89 17.46
24180.0 -9.89 17.47
24240.0 -9.89 17.55
24300.0 -9.89 17.58
24360.0 -9.89 17.47
24420.0 -9.89 17.68
24480.0 -9.89 17.58
24540.0 -9.89 17.61
24600.0 -9.89 17.22
24660.0 -9.89 17.67
24720.0 -9.89 17.7
24780.0 -9.89 17.95
24840.0 -9.89 17.73
24900.0 -9.89 17.94
24960.0 -9.89 17.64
25020.0 -9.89 17.79
25080.0 -9.89 18.03
25140.0 -9.89 17.85
25200.0 -9.89 17.73
25260.0 -9.89 15.98
25320.0 -9.89 12.05
25380.0 -9.89 9.5
25440.0 -9.89 7.17
25500.0 -9.89 5.42
